date,headline,ormas,sentiment,headline_stem
2022-11-10 20:00:00,"Ziarah ke Makam Pahlawan, Bupati Kebumen Jalan Kaki dari Pendopo",Ormas Saja,Positive,ziarah ke makam pahlawan bupati kebumen jalan kaki dari pendopo
2022-11-21 08:08:00,Kontroversi Kontes Busana Transpuan di Surabaya yang Resmi Dibatalkan,Ormas Saja,Negative,kontroversi kontes busana transpuan di surabaya yang resmi batal
2022-12-22 00:09:00,"Perketat Keamanan, Polres Jaksel Siagakan Polisi di Tiap Gereja Saat Natal",Ormas Saja,Neutral,ketat aman polres jaksel siaga polisi di tiap gereja saat natal
2022-11-20 16:00:00,"Kontes Busana Transpuan Surabaya Batal, Polisi: Banyak yang Tidak Mendukung",Ormas Saja,Negative,kontes busana transpuan surabaya batal polisi banyak yang tidak dukung
2022-09-15 17:42:00,Effendi Simbolon Cerita Dapat Ancaman Nyawa Usai Bicara TNI 'Gerombolan',Ormas Saja,Negative,effendi simbolon cerita dapat ancam nyawa usai bicara tni gerombol
2022-09-15 08:05:00,Perintah KSAD dan Permintaan Maaf Effendi Soal TNI 'Gerombolan',Ormas Saja,Negative,perintah ksad dan minta maaf effendi soal tni gerombol
2013-04-16 06:49:00,"Lawan Polisi, Massa Ormas Ditahan",Ormas Saja,Negative,lawan polisi massa ormas tahan
2022-09-15 08:59:00,Bongkar Kantor Parpol dan OKP Dinilai Bentuk Bobby 'Kuasai' Medan,Ormas Saja,Negative,bongkar kantor parpol dan okp nilai bentuk bobby kuasa medan
2022-11-08 18:45:00,Masjid Istiqlal Gelar Salat Gerhana Bulan Total Berjemaah,Ormas Saja,Neutral,masjid istiqlal gelar salat gerhana bulan total jemaah
2022-09-14 13:40:00,TNI AD: Aksi Prajurit Protes Effendi Simbolon Reaksi Spontan,Ormas Saja,Negative,tni ad aksi prajurit protes effendi simbolon reaksi spontan
2022-10-17 23:50:00,NasDem Bela Anies Dikritik PDIP Hanya Realisasikan 5 Janji Kampanye,Ormas Saja,Negative,nasdem bela anies kritik pdip hanya realisasi 5 janji kampanye
2022-11-08 13:07:00,"Lokasi Sholat Gerhana di Makassar, Muhammadiyah Gelar di 5 Titik",Muhammadiyah,Neutral,lokasi sholat gerhana di makassar muhammadiyah gelar di 5 titik
2022-10-17 14:01:00,"Sidang Dilanjutkan, Ferdy Sambo Tetap Tak Pakai Rompi Tahanan",Ormas Saja,Negative,sidang lanjut ferdy sambo tetap tak pakai rompi tahan
2022-12-19 17:09:00,Densus 88 Tangkap 24 Teroris di Jabar-Jateng Jelang Natal dan Tahun Baru,Ormas Saja,Negative,densus 88 tangkap 24 teroris di jabar-jateng jelang natal dan tahun baru
2022-11-22 06:30:00,Rumah Wanda Hamidah Digeruduk Orang Berseragam PP,Pemuda Pancasila (PP),Negative,rumah wanda hamidah digeruduk orang seragam pp
2022-09-12 20:23:00,Daftar Pejabat hingga Artis yang Hadiri Peluncuran Buku Bamsoet 60 Tahun,Ormas Saja,Neutral,daftar jabat hingga artis yang hadir luncur buku bamsoet 60 tahun
2022-07-18 14:45:00,Duduk Perkara Polemik Bantuan Sapi Kementan Versi BOMA,Ormas Saja,Negative,duduk perkara polemik bantu sapi tan versi boma
2013-04-15 17:19:00,"Dihalangi Ormas, Eksekusi Tanah Ricuh",Ormas Saja,Negative,halang ormas eksekusi tanah ricuh
2022-11-17 16:35:00,PWNU DKI Protes Anies Usulkan Hibah 2023 Hanya Rp 4 Miliar,Nahdlatul Ulama (NU),Negative,pwnu dki protes anies usul hibah 2023 hanya rp 4 miliar
2022-09-11 21:51:00,Pesan Khofifah ke Peserta Latsar CPNS: Inovasi & Kreativitas,Ormas Saja,Neutral,pesan khofifah ke serta latsar cpns inovasi kreativitas
2022-10-15 17:56:00,PWNU DKI Apresiasi Kapolri soal Penangkapan 3 DPO Judi Online,Nahdlatul Ulama (NU),Positive,pwnu dki apresiasi kapolri soal tangkap 3 dpo judi online
2022-12-25 12:37:00,"Keuskupan: Ini Sejarah, Jokowi Presiden Pertama Datangi Katedral Bogor",Ormas Saja,Positive,uskup ini sejarah jokowi presiden pertama datang katedral bogor
2022-09-11 06:15:00,Waka Komisi VIII DPR Minta Pemerintah Pusat Tegas soal Polemik Gereja Cilegon,Ormas Saja,Negative,waka komisi viii dpr minta perintah pusat tegas soal polemik gereja cilegon
2022-11-20 22:05:00,"Hadiri Penutupan Muktamar, Ini Kata Ganjar soal Komitmen Muhammadiyah-Aisyiyah",Nahdlatul Ulama (NU),Neutral,hadir tutup muktamar ini kata ganjar soal komitmen muhammadiyah-aisyiyah
2022-09-10 13:32:00,Kemenag Cilegon Sebut Izin Pembangunan Gereja yang Ditolak Belum Penuhi Syarat,Nahdlatul Ulama (NU),Negative,kemenag cilegon sebut izin bangun gereja yang tolak belum penuh syarat
2022-09-10 12:09:00,Ma'ruf Minta Menag-Mendagri Selesaikan Polemik Penolakan Gereja di Cilegon,Ormas Saja,Negative,ma ruf minta menag-mendagri selesai polemik tolak gereja di cilegon
2022-07-15 13:00:00,"Sejarah Perumusan Sila Pertama Pancasila, Ketuhanan yang Maha Esa",Ormas Saja,Neutral,sejarah rumus sila pertama pancasila tuhan yang maha esa
2022-10-14 06:39:00,"PDIP Kritik Anies Cuma Realisasikan 5 dari 23 Janji Kampanye, PKS Membela",Ormas Saja,Negative,pdip kritik anies cuma realisasi 5 dari 23 janji kampanye pks bela
2013-04-12 17:39:00,RUU Ormas Ditunda,Ormas Saja,Neutral,ruu ormas tunda
2023-04-14 05:06:00,"Kemendagri Keluarkan SE soal Mudik, Antisipasi Inflasi-Cegah Sweeping Ormas",Ormas Saja,Neutral,kemendagri keluar se soal mudik antisipasi inflasi-cegah sweeping ormas
2022-05-28 06:20:00,Ragam Kisah Mengenang Guru Bangsa Buya Syafii Maarif yang Berpulang,Ormas Saja,Positive,ragam kisah kenang guru bangsa buya syafii maarif yang pulang
2022-09-11 08:40:00,Ramai-ramai Bersuara Usai Viral Walkot Cilegon Teken Penolakan Gereja,Ormas Saja,Negative,ramai suara usai viral walkot cilegon teken tolak gereja
2022-05-25 16:54:00,"Bendera LGBT, Universalitas HAM, dan Realitas Masyarakat",Ormas Saja,Neutral,bendera lgbt universalitas ham dan realitas masyarakat
2022-11-15 15:34:00,"Bamus Betawi Pecah, Komisi A DPRD DKI Tolak Angaran Dana Hibah Rp 4,5 M",Ormas Saja,Negative,bamus betawi pecah komisi a dprd dki tolak angaran dana hibah rp 4 5 m
2022-12-22 09:53:00,Polda Sulut Kerahkan 6.508 Personel Amankan Natal dan Tahun Baru 2023,Ormas Saja,Neutral,polda sulut kerah 6 508 personel aman natal dan tahun baru 2023
2022-09-02 11:41:00,Kemenag Sesalkan Walkot Bandung Resmikan Gedung Aliansi Anti Syiah,Ormas Saja,Negative,kemenag sesal walkot bandung resmi gedung aliansi anti syiah
2022-03-23 22:15:00,Jabar Hari Ini: Wasit Legendaris Meninggal-Pesan Cinta Doni Salmanan,Ormas Saja,Neutral,jabar hari ini wasit legendaris meninggal-pesan cinta doni salmanan
2022-07-04 16:05:00,"4 Poros Koalisi Berpotensi Saat Pilpres 2024, Siapa Capresnya?",Ormas Saja,Neutral,4 poros koalisi potensi saat pilpres 2024 siapa capresnya
2022-07-04 12:03:00,"Pilpres 2024 Berpotensi Munculkan 4 Poros Koalisi, Inikah Capresnya?",Ormas Saja,Neutral,pilpres 2024 potensi muncul 4 poros koalisi ini capresnya
2013-03-11 17:48:00,"Sampai 2012, Ada Lebih dari 57 Ribu Ormas",Ormas Saja,Neutral,sampai 2012 ada lebih dari 57 ribu ormas
2022-09-01 04:03:00,"Bicara Kepemimpinan, Haedar Nashir Sebut Visi Pemimpin Negara Adalah Kebangsaan",Ormas Saja,Neutral,bicara pimpin haedar nashir sebut visi pimpin negara adalah bangsa
2022-09-21 09:24:00,Jejak Pasutri Sukabumi dari Konten Injak Al-Qur'an hingga Vonis,Ormas Saja,Negative,jejak pasutri sukabumi dari konten injak al-qur an hingga vonis
2022-11-13 20:05:00,Guru Ngaji Jokowi Jadi Wakil Imam Besar Masjid Sheikh Zayed Al Nahyan Solo,Ormas Saja,Positive,guru ngaji jokowi jadi wakil imam besar masjid sheikh zayed al nahyan solo
2022-08-29 08:57:00,HNW Ingatkan Pentingnya Implementasi Ukhuwah dalam Pengelolaan Masjid,Ormas Saja,Positive,hnw ingat penting implementasi ukhuwah dalam kelola masjid
2022-11-07 20:43:00,"Terdakwa Ungkap Aliran Korupsi SMKN 7 Tangsel, Sebut Nama Adik Gubernur",Ormas Saja,Negative,dakwa ungkap alir korupsi smkn 7 tangsel sebut nama adik gubernur
2022-09-03 13:59:00,"Kritik Timnas Israel Main di RI, HNW Ingatkan Sikap Teladan Bung Karno",Ormas Saja,Negative,kritik timnas israel main di ri hnw ingat sikap teladan bung karno
2022-06-28 21:02:00,Rangkaian Respons Kepala Daerah Lain Usai Anies Cabut Izin Holywings,Ormas Saja,Neutral,rangkai respons kepala daerah lain usai anies cabut izin holywings
2022-08-26 20:35:00,Lagi-lagi Anggota DPR Aboe Bakar Diadukan ke MKD Gegara Suara 'Sayang',Ormas Saja,Negative,lagi anggota dpr aboe bakar adu ke mkd gegara suara sayang
2022-06-27 18:04:00,"Perkiraan Idul Adha 2022, Cek Info Lengkapnya di Sini",Ormas Saja,Neutral,kira idul adha 2022 cek info lengkap di sini
2022-06-27 17:38:00,"Kapan Idul Adha 2022 versi Muhammadiyah, NU dan Pemerintah?",Nahdlatul Ulama (NU),Neutral,kapan idul adha 2022 versi muhammadiyah nu dan perintah
2013-03-07 19:14:00,Sopir dan Ormas Hadang APTB,Ormas Saja,Negative,sopir dan ormas hadang aptb
2022-08-26 12:11:00,Aboe Bakar Dilaporkan Lagi ke MKD DPR soal Misteri Suara 'Sayang',Ormas Saja,Negative,aboe bakar lapor lagi ke mkd dpr soal misteri suara sayang
2022-12-09 16:30:00,Ridwan Kamil Umumkan Gabung Parpol Bulan Ini,Ormas Saja,Neutral,ridwan kamil umum gabung parpol bulan ini
2022-12-09 13:35:00,Ridwan Kamil Pastikan Gabung Parpol Bulan Ini: Tanya Kang Bima,Ormas Saja,Neutral,ridwan kamil pasti gabung parpol bulan ini tanya kang bima
2022-08-25 18:00:00,"Temuan PPDB Banten 2022: Siswa Titipan, Jual Beli Kursi, dan Pungli",Pemuda Pancasila (PP),Negative,temu ppdb banten 2022 siswa titip jual beli kursi dan pungli
2022-11-09 12:52:00,"Catat! Ada Kirab Merah Putih, Jalan Pemuda Semarang Ditutup Besok",Ormas Saja,Neutral,catat ada kirab merah putih jalan pemuda semarang tutup besok
2022-11-28 17:29:00,5 Orang Pencopot Label Gereja di Tenda Bantuan Gempa Cianjur Diamankan!,Ormas Saja,Negative,5 orang copot label gereja di tenda bantu gempa cianjur aman
2022-06-25 13:18:00,"GP Ansor DKI Akan Konvoi Holywings Lagi, Polisi Beri Peringatan Keras",Ormas Saja,Negative,gp ansor dki akan konvoi holywings lagi polisi beri ingat keras
2022-12-24 18:45:00,Banser Ikut Amankan Jalannya Misa Natal di Gereja Katedral Jakarta,Ormas Saja,Positive,banser ikut aman jalan misa natal di gereja katedral jakarta
2022-06-24 16:03:00,Polda Metro Larang GP Ansor Sweeping Outlet Holywings,Ormas Saja,Negative,polda metro larang gp ansor sweeping outlet holywings
2022-06-24 15:21:00,SAPMA Pemuda Pancasila dan KNPI Juga Polisikan Holywings,Komite Nasional Pemuda Indonesia (KNPI),Negative,sapma pemuda pancasila dan knpi juga polisi holywings
2012-12-20 10:13:00,"Tolak Eksekusi, Ormas Lawan Petugas",Ormas Saja,Negative,tolak eksekusi ormas lawan tugas
2022-06-23 23:24:00,Eks Pengurus Ungkap Alasan Khilafatul Muslimin Tak Terapkan Pancasila,Ormas Saja,Negative,eks urus ungkap alas khilafatul muslimin tak terap pancasila
2022-12-25 13:18:00,Jokowi Presiden Pertama Kunjungi Katedral Bogor,Ormas Saja,Positive,jokowi presiden pertama kunjung katedral bogor
2022-11-07 22:34:00,"Airlangga Sebut Bakal Ada Parpol Gabung KIB, Singgung Komunikasi dengan PD",Ormas Saja,Neutral,airlangga sebut bakal ada parpol gabung kib singgung komunikasi dengan pd
2022-06-23 07:31:00,Terlarang Semua soal Khilafatul Muslimin Sebab Sudah Jelas Menyimpang,Ormas Saja,Negative,larang semua soal khilafatul muslimin sebab sudah jelas simpang
2022-11-07 19:26:00,Tata Cara Sholat Gerhana Bulan 8 November 2022,Ormas Saja,Neutral,tata cara sholat gerhana bulan 8 november 2022
2022-10-13 15:39:00,PDIP: Hanya 5 dari 23 Janji Anies yang Terealisasi di Jakarta,Ormas Saja,Negative,pdip hanya 5 dari 23 janji anies yang realisasi di jakarta
2022-05-05 07:45:00,Refleksi Idul Fitri: Lahirnya Pemimpin yang Merakyat,Ormas Saja,Positive,refleksi idul fitri lahir pimpin yang rakyat
2022-11-23 01:10:00,"Launching MPO Go, Airlangga Minta Golkar Jadi Nomor 1 di Medsos",Ormas Saja,Neutral,launching mpo go airlangga minta golkar jadi nomor 1 di medsos
2022-06-19 15:23:00,"Heboh Editan Wajah Jokowi di Borobudur, Roy Suryo Dipolisikan",Ormas Saja,Negative,heboh edit wajah jokowi di borobudur roy suryo polisi
2022-09-26 15:19:00,"Jadi Ahli di MK, Ketua MUI: Pernikahan Beda Agama Haram",Ormas Saja,Negative,jadi ahli di mk ketua mui nikah beda agama haram
2012-12-14 07:54:00,Anggota Ormas Serang Petugas di Pengadilan,Ormas Saja,Negative,anggota ormas serang tugas di adil
2022-09-25 08:47:00,Saat Prabowo Kaget Ditunjuk Wakili Jokowi ke Muktamar Persis,Persatuan Islam (Persis),Neutral,saat prabowo kaget tunjuk wakil jokowi ke muktamar persis
2022-08-18 16:24:00,"Massa Geruduk Kejari, Desak Penyelesaian Kasus Pasar Pelita Sukabumi",Ormas Saja,Negative,massa geruduk kejar desak selesai kasus pasar pelita sukabumi
2022-06-16 16:28:00,Sosok Kartosoewirjo yang Ajarannya Dianut Khilafatul Muslimin,Nahdlatul Ulama (NU),Negative,sosok kartosoewirjo yang ajar anut khilafatul muslimin
2022-10-30 19:05:00,Penjelasan PBNU soal Usulan Agar Pemerintah Larang Wahabi Takfiri,Nahdlatul Ulama (NU),Neutral,jelas pbnu soal usul agar perintah larang wahabi takfiri
2022-11-21 07:01:00,Duet Haedar Nashir-Abdul Mu'ti Kembali Pimpin Muhammadiyah 5 Tahun ke Depan,Muhammadiyah,Positive,duet haedar nashir-abdul mu ti kembali pimpin muhammadiyah 5 tahun ke depan
2022-09-24 06:59:00,"Pria yang Viral Marah-marah di SPBU Bekasi Minta Maaf, Begini Pengakuannya",Ormas Saja,Neutral,pria yang viral marah di spbu bekas minta maaf begini aku
2022-12-22 14:57:00,Dua Bamus Betawi Deklarasi Bersatu Jadi Majelis Amanah Masyarakat Betawi,Ormas Saja,Positive,dua bamus betawi deklarasi satu jadi majelis amanah masyarakat betawi
2022-08-16 20:00:00,"Kisah Negara Pertama yang Akui Kemerdekaan RI, Putar Lagu Indonesia Raya",Ormas Saja,Positive,kisah negara pertama yang aku merdeka ri putar lagu indonesia raya
2022-11-20 15:06:00,Penyelenggara Kontes Busana Transpuan di Surabaya Tak Pernah Ajukan Izin,Ormas Saja,Negative,selenggara kontes busana transpuan di surabaya tak pernah aju izin
2022-09-21 20:53:00,Deretan Preman Kecele Sebab Salah Sasaran,Ormas Saja,Negative,deret preman kecele sebab salah sasar
2012-11-30 07:16:00,Ormas Hadang Eksekusi Ruko,Ormas Saja,Negative,ormas hadang eksekusi ruko
2022-09-21 13:57:00,4 Aksi Preman Pemalak Kecele Targetnya Ternyata Aparat,Ormas Saja,Negative,4 aksi preman malak kecele target nyata aparat
2022-09-22 15:37:00,Kapolda Metro ke Mahasiswa: Demo di Monas Aja daripada di Jalan,Ormas Saja,Neutral,kapolda metro ke mahasiswa demo di monas aja daripada di jalan
2022-06-12 11:56:00,Deretan Tokoh Khilafatul Muslimin Ditangkap Mulai Lampung hingga Surabaya,Ormas Saja,Negative,deret tokoh khilafatul muslimin tangkap mulai lampung hingga surabaya
2022-06-12 08:45:00,Rentetan Penangkapan Tokoh Khilafatul Muslimin: Dari Lampung hingga Jatim,Ormas Saja,Negative,rentet tangkap tokoh khilafatul muslimin dari lampung hingga jatim
2022-09-21 11:47:00,Sangar Preman Bekasi Pudar Saat Palak Anggota Pasukan Katak,Ormas Saja,Negative,sangar preman bekas pudar saat palak anggota pasu katak
2022-09-21 10:03:00,Preman Bekasi Palak Pasukan Elite TNI Ujungnya Cium Tangan,Ormas Saja,Negative,preman bekas palak pasu elite tni ujung cium tangan
2022-06-11 19:00:00,Idul Adha 2022 Tanggal Berapa? Ini Penetapan Muhammadiyah dan Pemerintah,Muhammadiyah,Neutral,idul adha 2022 tanggal berapa ini tetap muhammadiyah dan perintah
2022-09-21 07:20:00,Kala Preman Bekasi Palak Orang Ternyata Pasukan Elite TNI,Ormas Saja,Negative,kala preman bekas palak orang nyata pasu elite tni
2022-11-18 19:00:00,"PWNU DKI Protes Anies Usul Hibah 2023 Cuma Rp 4 M, Heru Budi: Lagi Dibahas",Nahdlatul Ulama (NU),Negative,pwnu dki protes anies usul hibah 2023 cuma rp 4 m heru budi lagi bahas
2022-12-19 19:15:00,"166.791 Personel Gabungan Bakal Amankan Nataru, Termasuk Banser",Ormas Saja,Neutral,166 791 personel gabung bakal aman nataru masuk banser
2012-11-08 08:29:00,Cabut Spanduk Mahasiswa Diserang Ormas,Ormas Saja,Negative,cabut spanduk mahasiswa serang ormas
2022-09-20 13:24:00,Preman Palak TNI AL di Bekasi: Awal Mula Kejadian Hingga Pelaku Minta Maaf,Ormas Saja,Negative,preman palak tni al di bekas awal mula jadi hingga laku minta maaf
2022-08-13 01:14:00,"Projo Sebut Kalah Pilpres Masuk Penjara, Demokrat Nilai Muatan Kebencian",Ormas Saja,Negative,projo sebut kalah pilpres masuk penjara demokrat nilai muat benci
2022-06-10 06:31:00,Sederet Fakta Penggeledahan Kantor Khilafatul Muslimin di Solo-Klaten,Ormas Saja,Neutral,deret fakta geledah kantor khilafatul muslimin di solo-klaten
2022-12-09 09:31:00,Visual 360: Dukungan Lewat Bunga di Polsek Astana Anyar,Ormas Saja,Positive,visual 360 dukung lewat bunga di polsek astana anyar
2022-09-19 11:20:00,"Soal Wacana Jokowi Jadi Cawapres 2024, Biar MK Menilai Boleh Tidaknya",Ormas Saja,Neutral,soal wacana jokowi jadi cawapres 2024 biar mk nilai boleh tidak
2022-08-11 14:47:00,KPU Tindak Lanjuti Nama 3 Kader Gerindra NTB Dicatut Golkar di Sipol KPU,Ormas Saja,Negative,kpu tindak lanjut nama 3 kader gerindra ntb catut golkar di sipol kpu
2022-10-14 01:58:00,"Anies Baswedan: Atas Izin Allah, 5 Tahun di DKI Berjalan Baik",Ormas Saja,Positive,anies baswedan atas izin allah 5 tahun di dki jalan baik
2022-12-19 17:32:00,Kapolri Libatkan Banser hingga Kokam Jaga Tempat Ibadah Saat Natal,Ormas Saja,Positive,kapolri libat banser hingga kokam jaga tempat ibadah saat natal
2022-08-09 16:00:00,Jawara Banten Sepakat Dukung Ganjar Pranowo Jadi Presiden di 2024,Ormas Saja,Positive,jawara banten sepakat dukung ganjar pranowo jadi presiden di 2024
2022-11-16 04:01:00,"Angka HIV AIDS di Gresik Meningkat, Kebanyakan dari Hubungan Sesama Jenis",Ormas Saja,Negative,angka hiv aids di gresik tingkat banyak dari hubung sama jenis
2012-09-12 07:08:00,Dua Ormas Bentrok di Pasar Rebo,Ormas Saja,Negative,dua ormas bentrok di pasar rebo
2022-08-09 11:19:00,"Islam, Puan & Kepemimpinan Perempuan",Ormas Saja,Neutral,islam puan pimpin perempuan
2022-11-15 22:58:00,Paman Wanda Hamidah Tersangka Penyerobotan Lahan,Ormas Saja,Negative,paman wanda hamidah sangka serobot lahan
2022-11-21 18:05:00,Rumah Keluarga Wanda Hamidah Ditutup Seng,Ormas Saja,Negative,rumah keluarga wanda hamidah tutup seng
2023-01-01 22:50:00,Polisi Buru 2 Pelaku Pengeroyokan Aktivis Islam di Diskotek Labuhanbatu,Ormas Saja,Negative,polisi buru 2 laku keroyok aktivis islam di diskotek labuhanbatu
2023-04-09 20:27:00,Ormas Islam Kota Blitar Ancam Geruduk Karaoke Ngeyel Buka Saat Ramadhan,Ormas Islam,Negative,ormas islam kota blitar ancam geruduk karaoke ngeyel buka saat ramadhan
2021-11-12 07:00:00,Rencana Baznas Mau Lunasi Utang Korban Pinjol,Ormas Saja,Positive,rencana baznas mau lunas utang korban pinjol
2022-09-15 18:30:00,Effendi Simbolon Ngaku Dapat Ancaman Usai Sebut TNI 'Gerombolan',Ormas Saja,Negative,effendi simbolon ngaku dapat ancam usai sebut tni gerombol
2022-09-15 18:51:00,Effendi Simbolon Ngaku Nyawanya Diancam Usai Bicara TNI 'Gerombolan',Ormas Saja,Negative,effendi simbolon ngaku nyawa ancam usai bicara tni gerombol
2022-09-15 13:50:00,Fadli Zon Sentil KSAD Arogan Buntut Sebut Effendi PDIP Tak Berpengaruh,Ormas Saja,Negative,fadli zon sentil ksad arogan buntut sebut effendi pdip tak pengaruh
2022-09-15 07:26:00,MKD DPR Tetap Panggil Effendi Simbolon Meski Pernyataannya Dilindungi UU,Ormas Saja,Negative,mkd dpr tetap panggil effendi simbolon meski nyata lindung uu
2012-08-10 08:20:00,"Berebut Jatah, 2 Ormas Ricuh",Ormas Saja,Negative,rebut jatah 2 ormas ricuh
2022-09-14 15:50:00,Ada Perintah KSAD di Balik Protes Prajurit TNI AD ke Effendi Simbolon,Ormas Saja,Negative,ada perintah ksad di balik protes prajurit tni ad ke effendi simbolon
2022-09-14 15:53:00,"Effendi Simbolon Sebut TNI Gerombolan, PDIP: Kepleset Kata",Ormas Saja,Negative,effendi simbolon sebut tni gerombol pdip kepleset kata
2022-06-01 22:06:00,Ditolak Mentah-mentah Konvoi Khilafatul Muslimin Kampanyekan Khilafah,Ormas Saja,Negative,tolak mentah konvoi khilafatul muslimin kampanye khilafah
2022-09-14 14:55:00,PDIP Tegaskan Effendi Simbolon Dilindungi UU Terkait Pernyataannya soal TNI,Ormas Saja,Neutral,pdip tegas effendi simbolon lindung uu kait nyata soal tni
2022-09-14 14:13:00,Jenderal Dudung Belum Respons Permintaan Effendi Simbolon Bertemu,Ormas Saja,Neutral,jenderal dudung belum respons minta effendi simbolon temu
2022-09-14 14:44:00,"Soal Ucapan Effendi Simbolon, Jenderal Dudung Yakin Tak Wakili PDIP",Ormas Saja,Neutral,soal ucap effendi simbolon jenderal dudung yakin tak wakil pdip
2022-09-14 13:58:00,Begini Isi Arahan Jenderal Dudung Minta Anak Buah Protes Effendi Simbolon,Ormas Saja,Negative,begini isi arah jenderal dudung minta anak buah protes effendi simbolon
2022-09-14 12:24:00,Dandim Jambi Kecam Ucapan 'Gerombolan' Effendi Simbolon: Kehormatan Segalanya,Ormas Saja,Negative,dandim jambi kecam ucap gerombol effendi simbolon hormat segala
2022-09-14 12:12:00,Effendi Simbolon Sudah Bertemu-Minta Maaf ke Panglima TNI soal 'Gerombolan',Ormas Saja,Neutral,effendi simbolon sudah bertemu-minta maaf ke panglima tni soal gerombol
